received_timestamp,entry_timestamp,dispatch_timestamp,response_timestamp,on_scene_timestamp,zipcode_of_incident,battalion,final_priority,als_unit,call_type_group,unit_type,location,latitude,longitude,number_of_alarms
2018-01-16 16:13:25.000000 UTC,2018-01-16 16:13:25.000000 UTC,2018-01-16 16:17:32.000000 UTC,2018-01-16 16:19:46.000000 UTC,2018-01-16 16:35:56.000000 UTC,94102,B01,2,TRUE,Non Life-threatening,MEDIC,"(37.788857706287715, -122.41105310798322)",37.78885771,-122.4110531,1
2018-01-16 14:53:26.000000 UTC,2018-01-16 14:55:19.000000 UTC,2018-01-16 14:56:15.000000 UTC,2018-01-16 14:57:25.000000 UTC,2018-01-16 15:00:42.000000 UTC,94123,B04,3,FALSE,Alarm,CHIEF,"(37.798062779647125, -122.42405842443445)",37.79806278,-122.4240584,1
2018-01-16 14:48:56.000000 UTC,2018-01-16 14:49:31.000000 UTC,2018-01-16 14:50:05.000000 UTC,2018-01-16 14:50:50.000000 UTC,2018-01-16 15:13:57.000000 UTC,94131,B09,2,TRUE,Non Life-threatening,MEDIC,"(37.733029700948414, -122.43422633930807)",37.7330297,-122.4342263,1
2018-01-16 12:42:48.000000 UTC,2018-01-16 12:43:01.000000 UTC,2018-01-16 12:44:27.000000 UTC,2018-01-16 12:44:49.000000 UTC,2018-01-16 12:49:30.000000 UTC,94116,B08,2,TRUE,Non Life-threatening,ENGINE,"(37.73561217613959, -122.50259029657973)",37.73561218,-122.5025903,1
2018-01-16 18:51:20.000000 UTC,2018-01-16 18:51:32.000000 UTC,2018-01-16 18:52:33.000000 UTC,2018-01-16 18:55:59.000000 UTC,,94105,B03,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.78926432159979, -122.40137549122062)",37.78926432,-122.4013755,1
2018-01-16 16:10:32.000000 UTC,2018-01-16 16:10:32.000000 UTC,2018-01-16 16:11:53.000000 UTC,2018-01-16 16:13:37.000000 UTC,2018-01-16 16:16:38.000000 UTC,94118,B07,2,FALSE,Non Life-threatening,ENGINE,"(37.78485253324953, -122.46563231069932)",37.78485253,-122.4656323,1
2018-01-16 06:22:05.000000 UTC,2018-01-16 06:23:59.000000 UTC,2018-01-16 06:24:29.000000 UTC,2018-01-16 06:25:09.000000 UTC,2018-01-16 06:34:09.000000 UTC,94105,B03,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.79250821431804, -122.39567314713173)",37.79250821,-122.3956731,1
2018-01-16 09:16:46.000000 UTC,2018-01-16 09:21:17.000000 UTC,2018-01-16 09:21:49.000000 UTC,2018-01-16 09:23:15.000000 UTC,2018-01-16 09:25:28.000000 UTC,94103,B02,2,FALSE,Non Life-threatening,ENGINE,"(37.76625361023338, -122.42586404606173)",37.76625361,-122.425864,1
2018-01-16 21:30:27.000000 UTC,2018-01-16 21:31:31.000000 UTC,2018-01-16 21:31:53.000000 UTC,2018-01-16 21:33:39.000000 UTC,2018-01-16 21:36:56.000000 UTC,94111,B01,2,TRUE,Potentially Life-Threatening,ENGINE,"(37.80322329843035, -122.40258047466658)",37.8032233,-122.4025805,1
2018-01-16 08:10:27.000000 UTC,2018-01-16 08:12:17.000000 UTC,2018-01-16 08:12:28.000000 UTC,2018-01-16 08:13:02.000000 UTC,2018-01-16 08:21:47.000000 UTC,94121,B07,3,FALSE,Alarm,CHIEF,"(37.78075775369213, -122.49130205470276)",37.78075775,-122.4913021,1
2018-01-16 02:57:24.000000 UTC,2018-01-16 02:57:24.000000 UTC,2018-01-16 02:58:09.000000 UTC,2018-01-16 02:58:16.000000 UTC,2018-01-16 03:09:34.000000 UTC,94116,B08,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.741879681394664, -122.50086408794645)",37.74187968,-122.5008641,1
2018-01-16 17:19:33.000000 UTC,2018-01-16 17:20:23.000000 UTC,2018-01-16 17:20:46.000000 UTC,2018-01-16 17:21:06.000000 UTC,2018-01-16 17:31:02.000000 UTC,94123,B04,3,FALSE,Potentially Life-Threatening,TRUCK,"(37.803777542511874, -122.42756694888298)",37.80377754,-122.4275669,1
2018-01-16 05:12:15.000000 UTC,2018-01-16 05:15:33.000000 UTC,2018-01-16 05:16:16.000000 UTC,2018-01-16 05:16:54.000000 UTC,2018-01-16 05:23:21.000000 UTC,94103,B02,2,TRUE,Non Life-threatening,MEDIC,"(37.777712440431586, -122.41273670742505)",37.77771244,-122.4127367,1
2018-01-16 12:41:44.000000 UTC,2018-01-16 12:44:13.000000 UTC,2018-01-16 12:45:16.000000 UTC,2018-01-16 12:46:09.000000 UTC,,94121,B07,3,TRUE,Non Life-threatening,MEDIC,"(37.77878171186246, -122.49223267773769)",37.77878171,-122.4922327,1
2018-01-16 08:36:24.000000 UTC,2018-01-16 08:42:05.000000 UTC,2018-01-16 08:42:12.000000 UTC,2018-01-16 08:43:21.000000 UTC,2018-01-16 08:45:41.000000 UTC,94121,B07,2,TRUE,Potentially Life-Threatening,ENGINE,"(37.779223046987155, -122.48259133357396)",37.77922305,-122.4825913,1
2018-01-16 10:06:08.000000 UTC,2018-01-16 10:08:17.000000 UTC,2018-01-16 10:08:38.000000 UTC,2018-01-16 10:11:00.000000 UTC,,94103,B02,3,FALSE,Potentially Life-Threatening,ENGINE,"(37.77346648973248, -122.41354690421521)",37.77346649,-122.4135469,1
2018-01-16 17:32:43.000000 UTC,2018-01-16 17:34:31.000000 UTC,2018-01-16 17:34:36.000000 UTC,2018-01-16 17:35:02.000000 UTC,2018-01-16 17:36:40.000000 UTC,94109,B01,3,FALSE,Alarm,ENGINE,"(37.78926494674558, -122.41204908537584)",37.78926495,-122.4120491,1
2018-01-16 07:32:25.000000 UTC,2018-01-16 07:32:54.000000 UTC,2018-01-16 07:33:14.000000 UTC,,,94103,B02,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.78153743312166, -122.4095183414163)",37.78153743,-122.4095183,1
2018-01-16 08:42:23.000000 UTC,2018-01-16 08:43:58.000000 UTC,2018-01-16 08:44:12.000000 UTC,2018-01-16 08:44:53.000000 UTC,2018-01-16 08:47:06.000000 UTC,94103,B02,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.76578329952021, -122.40753423059435)",37.7657833,-122.4075342,1
2018-01-16 05:57:58.000000 UTC,2018-01-16 06:01:47.000000 UTC,2018-01-16 06:02:09.000000 UTC,2018-01-16 06:03:02.000000 UTC,2018-01-16 06:05:35.000000 UTC,94110,B06,3,TRUE,Alarm,ENGINE,"(37.74823739400922, -122.40917471669984)",37.74823739,-122.4091747,1
2018-01-16 00:50:19.000000 UTC,2018-01-16 00:51:52.000000 UTC,2018-01-16 00:52:40.000000 UTC,2018-01-16 00:54:14.000000 UTC,2018-01-16 00:57:47.000000 UTC,94102,B03,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.7842993825154, -122.41014131985163)",37.78429938,-122.4101413,1
2018-01-16 15:27:37.000000 UTC,2018-01-16 15:28:38.000000 UTC,2018-01-16 15:29:12.000000 UTC,2018-01-16 15:29:36.000000 UTC,2018-01-16 15:31:11.000000 UTC,94133,B01,3,FALSE,Alarm,ENGINE,"(37.795649353170546, -122.4132086268305)",37.79564935,-122.4132086,2
2018-01-16 08:53:55.000000 UTC,2018-01-16 08:55:23.000000 UTC,2018-01-16 08:56:24.000000 UTC,2018-01-16 08:56:34.000000 UTC,2018-01-16 08:59:46.000000 UTC,94112,B09,2,TRUE,Potentially Life-Threatening,RESCUE CAPTAIN,"(37.71693060333227, -122.44118827685752)",37.7169306,-122.4411883,1
2018-01-16 10:52:17.000000 UTC,2018-01-16 10:53:26.000000 UTC,2018-01-16 10:53:48.000000 UTC,2018-01-16 10:53:54.000000 UTC,2018-01-16 10:58:05.000000 UTC,94102,B03,2,TRUE,Non Life-threatening,ENGINE,"(37.78316342713403, -122.41159927893747)",37.78316343,-122.4115993,1
2018-01-16 06:05:46.000000 UTC,2018-01-16 06:07:09.000000 UTC,2018-01-16 06:08:32.000000 UTC,2018-01-16 06:09:59.000000 UTC,2018-01-16 06:13:46.000000 UTC,94102,B03,3,FALSE,Alarm,CHIEF,"(37.78480738867744, -122.41361543826261)",37.78480739,-122.4136154,1
2018-01-16 05:57:58.000000 UTC,2018-01-16 06:01:47.000000 UTC,2018-01-16 06:02:09.000000 UTC,2018-01-16 06:02:28.000000 UTC,2018-01-16 06:07:46.000000 UTC,94110,B06,3,FALSE,Alarm,CHIEF,"(37.74823739400922, -122.40917471669984)",37.74823739,-122.4091747,1
2018-01-16 08:55:10.000000 UTC,2018-01-16 08:55:36.000000 UTC,2018-01-16 08:56:43.000000 UTC,2018-01-16 08:57:10.000000 UTC,2018-01-16 09:01:53.000000 UTC,94102,B02,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.781605127270446, -122.41633625179564)",37.78160513,-122.4163363,1
2018-01-16 18:01:32.000000 UTC,2018-01-16 18:01:32.000000 UTC,2018-01-16 18:02:04.000000 UTC,2018-01-16 18:02:55.000000 UTC,2018-01-16 18:07:01.000000 UTC,94110,B06,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.73606117274024, -122.42446626288775)",37.73606117,-122.4244663,1
2018-01-16 15:26:13.000000 UTC,2018-01-16 15:27:39.000000 UTC,2018-01-16 15:30:40.000000 UTC,2018-01-16 15:31:38.000000 UTC,2018-01-16 15:38:41.000000 UTC,94112,B09,2,FALSE,Non Life-threatening,PRIVATE,"(37.72841816011236, -122.45737529853515)",37.72841816,-122.4573753,1
2018-01-16 14:22:16.000000 UTC,2018-01-16 14:23:36.000000 UTC,2018-01-16 14:24:02.000000 UTC,2018-01-16 14:25:18.000000 UTC,,94103,B02,3,FALSE,Potentially Life-Threatening,TRUCK,"(37.778036510820826, -122.41542910091165)",37.77803651,-122.4154291,1
2018-01-16 15:26:13.000000 UTC,2018-01-16 15:27:39.000000 UTC,2018-01-16 15:30:40.000000 UTC,2018-01-16 15:31:38.000000 UTC,2018-01-16 15:37:14.000000 UTC,94112,B09,2,TRUE,Non Life-threatening,ENGINE,"(37.72841816011236, -122.45737529853515)",37.72841816,-122.4573753,1
2018-01-16 16:04:58.000000 UTC,2018-01-16 16:06:11.000000 UTC,2018-01-16 16:06:54.000000 UTC,2018-01-16 16:07:48.000000 UTC,2018-01-16 16:11:29.000000 UTC,94103,B02,3,FALSE,Potentially Life-Threatening,TRUCK,"(37.771537628160466, -122.41829961944065)",37.77153763,-122.4182996,1
2018-01-16 14:16:36.000000 UTC,2018-01-16 14:18:31.000000 UTC,2018-01-16 14:20:19.000000 UTC,2018-01-16 14:20:19.000000 UTC,2018-01-16 14:22:31.000000 UTC,94123,B04,3,TRUE,Alarm,ENGINE,"(37.794633415371706, -122.43246507940725)",37.79463342,-122.4324651,1
2018-01-16 12:26:01.000000 UTC,2018-01-16 12:28:17.000000 UTC,2018-01-16 12:28:58.000000 UTC,2018-01-16 12:29:06.000000 UTC,,94124,B10,2,TRUE,Non Life-threatening,MEDIC,"(37.7225188949344, -122.39414405700988)",37.72251889,-122.3941441,1
2018-01-16 12:37:26.000000 UTC,2018-01-16 12:38:49.000000 UTC,2018-01-16 12:39:51.000000 UTC,2018-01-16 12:40:18.000000 UTC,2018-01-16 12:48:24.000000 UTC,94109,B02,2,FALSE,Non Life-threatening,PRIVATE,"(37.78367395235669, -122.41507298080322)",37.78367395,-122.415073,1
2018-01-16 09:47:51.000000 UTC,2018-01-16 09:47:57.000000 UTC,2018-01-16 09:48:11.000000 UTC,2018-01-16 09:49:13.000000 UTC,2018-01-16 09:52:13.000000 UTC,94118,B07,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.78121703419477, -122.45700153853275)",37.78121703,-122.4570015,1
2018-01-16 20:26:55.000000 UTC,2018-01-16 20:27:18.000000 UTC,2018-01-16 20:27:39.000000 UTC,2018-01-16 20:28:44.000000 UTC,,94123,B04,3,TRUE,Alarm,ENGINE,"(37.80086615931113, -122.43542717744272)",37.80086616,-122.4354272,1
2018-01-16 08:10:27.000000 UTC,2018-01-16 08:12:17.000000 UTC,2018-01-16 08:12:28.000000 UTC,2018-01-16 08:15:05.000000 UTC,2018-01-16 08:16:37.000000 UTC,94121,B07,3,TRUE,Alarm,ENGINE,"(37.78075775369213, -122.49130205470276)",37.78075775,-122.4913021,1
2018-01-16 08:34:29.000000 UTC,2018-01-16 08:37:25.000000 UTC,2018-01-16 08:38:12.000000 UTC,2018-01-16 08:38:43.000000 UTC,2018-01-16 08:50:30.000000 UTC,94105,B03,2,FALSE,Non Life-threatening,PRIVATE,"(37.79007289232808, -122.39708327265052)",37.79007289,-122.3970833,1
2018-01-16 12:09:20.000000 UTC,2018-01-16 12:09:20.000000 UTC,2018-01-16 12:09:38.000000 UTC,2018-01-16 12:11:34.000000 UTC,,94116,B08,3,FALSE,Alarm,TRUCK,"(37.74499621769549, -122.47526738404554)",37.74499622,-122.4752674,1
2018-01-16 09:28:17.000000 UTC,2018-01-16 09:30:02.000000 UTC,2018-01-16 09:30:35.000000 UTC,2018-01-16 09:30:44.000000 UTC,2018-01-16 09:40:56.000000 UTC,94124,B10,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.72825624213846, -122.39737396058145)",37.72825624,-122.397374,1
2018-01-16 14:23:10.000000 UTC,2018-01-16 14:24:35.000000 UTC,2018-01-16 14:26:26.000000 UTC,2018-01-16 14:26:48.000000 UTC,2018-01-16 14:28:05.000000 UTC,94109,B04,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.79000194431993, -122.42478456583139)",37.79000194,-122.4247846,1
2018-01-16 16:04:58.000000 UTC,2018-01-16 16:06:11.000000 UTC,2018-01-16 16:07:52.000000 UTC,2018-01-16 16:08:34.000000 UTC,,94103,B02,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.771537628160466, -122.41829961944065)",37.77153763,-122.4182996,1
2018-01-16 12:52:26.000000 UTC,2018-01-16 12:54:33.000000 UTC,2018-01-16 12:55:19.000000 UTC,2018-01-16 12:55:44.000000 UTC,2018-01-16 13:03:33.000000 UTC,94103,B02,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.77957001158884, -122.41148401591776)",37.77957001,-122.411484,1
2018-01-16 21:37:14.000000 UTC,2018-01-16 21:38:02.000000 UTC,2018-01-16 21:38:32.000000 UTC,2018-01-16 21:39:06.000000 UTC,2018-01-16 21:50:47.000000 UTC,94103,B03,2,TRUE,Non Life-threatening,MEDIC,"(37.77465347670717, -122.40511819724941)",37.77465348,-122.4051182,1
2018-01-16 20:53:02.000000 UTC,2018-01-16 20:54:29.000000 UTC,2018-01-16 20:54:36.000000 UTC,2018-01-16 20:56:06.000000 UTC,2018-01-16 21:00:30.000000 UTC,94132,B09,3,FALSE,Alarm,CHIEF,"(37.71021741069402, -122.46695479445741)",37.71021741,-122.4669548,1
2018-01-16 18:53:07.000000 UTC,2018-01-16 18:54:07.000000 UTC,2018-01-16 18:56:07.000000 UTC,2018-01-16 18:56:07.000000 UTC,2018-01-16 18:57:55.000000 UTC,94102,B04,3,FALSE,Alarm,ENGINE,"(37.78512850571039, -122.41445536871484)",37.78512851,-122.4144554,1
2018-01-16 18:12:16.000000 UTC,2018-01-16 18:14:24.000000 UTC,2018-01-16 18:14:42.000000 UTC,2018-01-16 18:15:06.000000 UTC,2018-01-16 18:31:41.000000 UTC,94116,B08,2,FALSE,Non Life-threatening,PRIVATE,"(37.73554375963149, -122.49766451496919)",37.73554376,-122.4976645,1
2018-01-16 20:30:54.000000 UTC,2018-01-16 20:32:35.000000 UTC,2018-01-16 20:32:50.000000 UTC,2018-01-16 20:34:17.000000 UTC,2018-01-16 20:36:51.000000 UTC,94110,B02,3,FALSE,Alarm,CHIEF,"(37.762144034814945, -122.42155145161243)",37.76214403,-122.4215515,1
2018-01-16 10:13:15.000000 UTC,2018-01-16 10:13:15.000000 UTC,2018-01-16 10:13:26.000000 UTC,2018-01-16 10:13:34.000000 UTC,2018-01-16 10:14:10.000000 UTC,94102,B02,3,FALSE,Alarm,TRUCK,"(37.78190429335978, -122.41731053285105)",37.78190429,-122.4173105,1
2018-01-16 18:21:09.000000 UTC,2018-01-16 18:21:09.000000 UTC,2018-01-16 18:21:44.000000 UTC,2018-01-16 18:23:13.000000 UTC,2018-01-16 18:27:34.000000 UTC,94102,B02,3,TRUE,Alarm,ENGINE,"(37.778020760781345, -122.42152069938932)",37.77802076,-122.4215207,1
2018-01-15 14:24:19.000000 UTC,2018-01-15 14:26:19.000000 UTC,2018-01-15 14:26:28.000000 UTC,2018-01-15 14:27:28.000000 UTC,2018-01-15 14:32:48.000000 UTC,94132,B09,3,FALSE,Alarm,CHIEF,"(37.71021741069402, -122.46695479445741)",37.71021741,-122.4669548,1
2018-01-15 09:35:20.000000 UTC,2018-01-15 09:35:20.000000 UTC,2018-01-15 09:35:34.000000 UTC,2018-01-15 09:37:12.000000 UTC,,94103,B02,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.77953108466273, -122.41354254868111)",37.77953108,-122.4135425,1
2018-01-15 15:37:31.000000 UTC,2018-01-15 15:41:14.000000 UTC,2018-01-15 15:41:46.000000 UTC,2018-01-15 15:42:44.000000 UTC,2018-01-15 15:45:41.000000 UTC,94103,B03,2,FALSE,Non Life-threatening,PRIVATE,"(37.78114586125961, -122.40902604651616)",37.78114586,-122.409026,1
2018-01-15 02:55:35.000000 UTC,2018-01-15 03:01:41.000000 UTC,2018-01-15 03:02:05.000000 UTC,2018-01-15 03:04:17.000000 UTC,2018-01-15 03:06:30.000000 UTC,94134,B10,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.71040921698443, -122.40422603708869)",37.71040922,-122.404226,1
2018-01-15 07:23:29.000000 UTC,2018-01-15 07:25:09.000000 UTC,2018-01-15 07:25:51.000000 UTC,2018-01-15 07:25:56.000000 UTC,2018-01-15 07:39:19.000000 UTC,94102,B03,2,TRUE,Non Life-threatening,MEDIC,"(37.78159558715609, -122.41219066991724)",37.78159559,-122.4121907,1
2018-01-15 23:42:50.000000 UTC,2018-01-15 23:43:37.000000 UTC,2018-01-15 23:44:41.000000 UTC,2018-01-15 23:45:09.000000 UTC,2018-01-15 23:56:19.000000 UTC,94112,B09,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.719129729069984, -122.45810091762843)",37.71912973,-122.4581009,1
2018-01-15 01:36:32.000000 UTC,2018-01-15 01:38:48.000000 UTC,2018-01-15 01:39:22.000000 UTC,2018-01-15 01:41:23.000000 UTC,2018-01-15 01:43:16.000000 UTC,94102,B02,2,TRUE,Non Life-threatening,ENGINE,"(37.78294352358201, -122.41998844130423)",37.78294352,-122.4199884,1
2018-01-15 22:07:32.000000 UTC,2018-01-15 22:07:32.000000 UTC,2018-01-15 22:08:07.000000 UTC,2018-01-15 22:10:01.000000 UTC,2018-01-15 22:11:13.000000 UTC,94121,B07,3,FALSE,Potentially Life-Threatening,ENGINE,"(37.77985106918803, -122.50943293841404)",37.77985107,-122.5094329,1
2018-01-15 10:56:05.000000 UTC,2018-01-15 10:58:27.000000 UTC,2018-01-15 10:59:09.000000 UTC,2018-01-15 11:00:52.000000 UTC,2018-01-15 11:04:45.000000 UTC,94124,B10,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.71858898626893, -122.3962187105467)",37.71858899,-122.3962187,1
2018-01-15 19:55:23.000000 UTC,2018-01-15 19:57:03.000000 UTC,2018-01-15 19:57:27.000000 UTC,2018-01-15 19:57:35.000000 UTC,2018-01-15 20:02:14.000000 UTC,94118,B07,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.77530725034212, -122.4574432996502)",37.77530725,-122.4574433,1
2018-01-15 08:46:44.000000 UTC,2018-01-15 08:47:17.000000 UTC,2018-01-15 08:47:24.000000 UTC,2018-01-15 08:48:42.000000 UTC,2018-01-15 08:57:27.000000 UTC,94130,B03,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.828813814564946, -122.37626318413933)",37.82881381,-122.3762632,1
2018-01-15 04:31:59.000000 UTC,2018-01-15 04:32:35.000000 UTC,2018-01-15 04:32:45.000000 UTC,2018-01-15 04:33:27.000000 UTC,2018-01-15 04:38:29.000000 UTC,94107,B03,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.7771045304956, -122.39275040606597)",37.77710453,-122.3927504,1
2018-01-15 23:23:29.000000 UTC,2018-01-15 23:25:19.000000 UTC,2018-01-15 23:25:49.000000 UTC,2018-01-15 23:27:18.000000 UTC,2018-01-15 23:30:10.000000 UTC,94115,B02,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.780866210566536, -122.42880323800537)",37.78086621,-122.4288032,1
2018-01-15 11:34:55.000000 UTC,2018-01-15 11:35:50.000000 UTC,2018-01-15 11:37:26.000000 UTC,2018-01-15 11:39:05.000000 UTC,2018-01-15 11:39:05.000000 UTC,94102,B03,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.78393257700861, -122.41259527756668)",37.78393258,-122.4125953,1
2018-01-15 22:29:58.000000 UTC,2018-01-15 22:31:49.000000 UTC,2018-01-15 22:33:21.000000 UTC,2018-01-15 22:34:34.000000 UTC,2018-01-15 22:37:23.000000 UTC,94116,B08,2,TRUE,Non Life-threatening,ENGINE,"(37.74504841693231, -122.49403363894372)",37.74504842,-122.4940336,1
2018-01-15 06:25:45.000000 UTC,2018-01-15 06:27:44.000000 UTC,2018-01-15 06:28:05.000000 UTC,2018-01-15 06:30:27.000000 UTC,2018-01-15 06:35:29.000000 UTC,94114,B05,3,FALSE,Alarm,ENGINE,"(37.758136601720345, -122.44880729835577)",37.7581366,-122.4488073,1
2018-01-15 08:20:53.000000 UTC,2018-01-15 08:21:28.000000 UTC,2018-01-15 08:21:49.000000 UTC,2018-01-15 08:22:11.000000 UTC,2018-01-15 08:27:09.000000 UTC,94115,B02,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.782827032089116, -122.42882263236528)",37.78282703,-122.4288226,1
2018-01-15 10:22:04.000000 UTC,2018-01-15 10:23:19.000000 UTC,2018-01-15 10:25:53.000000 UTC,2018-01-15 10:26:42.000000 UTC,2018-01-15 10:44:05.000000 UTC,94158,B03,2,FALSE,Non Life-threatening,PRIVATE,"(37.77391106649843, -122.3914405900066)",37.77391107,-122.3914406,1
2018-01-15 16:54:56.000000 UTC,2018-01-15 16:55:54.000000 UTC,2018-01-15 16:56:43.000000 UTC,2018-01-15 17:00:05.000000 UTC,2018-01-15 17:00:05.000000 UTC,94117,B05,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.769322516106335, -122.4485525647207)",37.76932252,-122.4485526,1
2018-01-15 16:14:12.000000 UTC,2018-01-15 16:15:30.000000 UTC,2018-01-15 16:16:22.000000 UTC,2018-01-15 16:17:40.000000 UTC,,94110,B10,3,TRUE,Alarm,ENGINE,"(37.75534309547166, -122.40668105726543)",37.7553431,-122.4066811,1
2018-01-15 22:41:20.000000 UTC,2018-01-15 22:42:52.000000 UTC,2018-01-15 22:43:11.000000 UTC,2018-01-15 22:45:14.000000 UTC,2018-01-15 22:48:45.000000 UTC,94102,B02,2,TRUE,Potentially Life-Threatening,ENGINE,"(37.77404134398838, -122.42318803216635)",37.77404134,-122.423188,1
2018-01-15 14:13:36.000000 UTC,2018-01-15 14:17:01.000000 UTC,2018-01-15 14:17:21.000000 UTC,2018-01-15 14:18:24.000000 UTC,2018-01-15 14:19:54.000000 UTC,94121,B07,3,FALSE,Potentially Life-Threatening,ENGINE,"(37.7805803412447, -122.47670828244368)",37.78058034,-122.4767083,1
2018-01-15 18:20:56.000000 UTC,2018-01-15 18:22:24.000000 UTC,2018-01-15 18:22:33.000000 UTC,2018-01-15 18:23:52.000000 UTC,2018-01-15 18:27:49.000000 UTC,94122,B08,3,FALSE,Alarm,TRUCK,"(37.7570337296554, -122.4767584370093)",37.75703373,-122.4767584,1
2018-01-15 16:18:36.000000 UTC,2018-01-15 16:20:10.000000 UTC,2018-01-15 16:20:26.000000 UTC,2018-01-15 16:22:16.000000 UTC,2018-01-15 16:22:35.000000 UTC,94114,B05,3,FALSE,Alarm,TRUCK,"(37.768462245901546, -122.43120487845279)",37.76846225,-122.4312049,1
2018-01-15 19:59:59.000000 UTC,2018-01-15 20:03:19.000000 UTC,2018-01-15 20:03:48.000000 UTC,2018-01-15 20:04:19.000000 UTC,,94124,B10,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.739419135777226, -122.39870752931519)",37.73941914,-122.3987075,1
2018-01-15 12:14:37.000000 UTC,2018-01-15 12:17:09.000000 UTC,2018-01-15 12:17:25.000000 UTC,2018-01-15 12:18:35.000000 UTC,2018-01-15 12:20:34.000000 UTC,94117,B05,3,FALSE,Alarm,CHIEF,"(37.77258279385655, -122.43046324421293)",37.77258279,-122.4304632,1
2018-01-15 19:03:22.000000 UTC,2018-01-15 19:04:52.000000 UTC,2018-01-15 19:05:34.000000 UTC,2018-01-15 19:06:58.000000 UTC,2018-01-15 19:09:09.000000 UTC,94124,B10,3,TRUE,Alarm,ENGINE,"(37.73956627326804, -122.40697858516383)",37.73956627,-122.4069786,1
2018-01-15 14:17:29.000000 UTC,2018-01-15 14:19:05.000000 UTC,2018-01-15 14:19:35.000000 UTC,2018-01-15 14:19:48.000000 UTC,2018-01-15 14:24:19.000000 UTC,94102,B03,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.78370693015445, -122.40859511086855)",37.78370693,-122.4085951,1
2018-01-15 12:48:50.000000 UTC,2018-01-15 12:49:23.000000 UTC,2018-01-15 12:49:55.000000 UTC,2018-01-15 12:50:18.000000 UTC,2018-01-15 12:56:13.000000 UTC,94115,B05,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.77753424051026, -122.44086368265992)",37.77753424,-122.4408637,1
2018-01-15 18:39:03.000000 UTC,2018-01-15 18:40:25.000000 UTC,2018-01-15 18:41:27.000000 UTC,2018-01-15 18:42:14.000000 UTC,2018-01-15 18:44:11.000000 UTC,94112,B09,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.72068206091193, -122.44518420753322)",37.72068206,-122.4451842,1
2018-01-15 14:25:57.000000 UTC,2018-01-15 14:26:43.000000 UTC,2018-01-15 14:27:20.000000 UTC,2018-01-15 14:28:20.000000 UTC,2018-01-15 14:37:41.000000 UTC,94124,B10,2,FALSE,Potentially Life-Threatening,PRIVATE,"(37.721892491815474, -122.39470877543052)",37.72189249,-122.3947088,1
2018-01-15 08:09:29.000000 UTC,2018-01-15 08:11:00.000000 UTC,2018-01-15 08:12:50.000000 UTC,2018-01-15 08:12:50.000000 UTC,2018-01-15 08:13:07.000000 UTC,94102,B04,3,TRUE,Alarm,ENGINE,"(37.78563178108802, -122.41378261249152)",37.78563178,-122.4137826,1
2018-01-15 19:10:25.000000 UTC,2018-01-15 19:12:36.000000 UTC,2018-01-15 19:12:53.000000 UTC,2018-01-15 19:14:14.000000 UTC,2018-01-15 19:14:55.000000 UTC,94115,B04,3,TRUE,Alarm,ENGINE,"(37.791151188693846, -122.43436186711212)",37.79115119,-122.4343619,1
2018-01-15 12:04:00.000000 UTC,2018-01-15 12:06:10.000000 UTC,2018-01-15 12:06:52.000000 UTC,2018-01-15 12:08:46.000000 UTC,2018-01-15 12:11:31.000000 UTC,94133,B01,3,FALSE,Alarm,TRUCK,"(37.7974647217328, -122.41466783208467)",37.79746472,-122.4146678,1
2018-01-15 07:45:17.000000 UTC,2018-01-15 07:45:17.000000 UTC,2018-01-15 07:45:45.000000 UTC,2018-01-15 07:45:50.000000 UTC,2018-01-15 07:49:45.000000 UTC,94103,B02,2,TRUE,Non Life-threatening,MEDIC,"(37.77269482368613, -122.42218826142579)",37.77269482,-122.4221883,1
